,respondent,task,interval,time,company,purpose,purpose_eval,detail,description,desc_eval_comp,desc_eval_elem,desc_eval_char,PQ1,ATT1,PQ2,HQ1,PQ3,HQ2,HQ3,ATT2,PQ4,HQ4,familiarity
440,41,3,5s,100,1,I think it sells outdoor gear.,1,0,I remember a picture of a leopard and one of some people hiking up a hill. I think the colours were mainly blue and white. There were more pictures towards to bottom - maybe including a backpack.,3,3,1,4,5,5,4,5,5,4,4,5,3,FALSE
441,41,4,5s,91,1,It provides weather forecasts,1,0,A typical weather forecast website with a close-up weather map at the top of the page and a weekly forecast with smaller images towards the bottom. I think there were alerts/updates on the right of the page.,2,3,0,3,4,5,4,6,4,4,4,4,4,FALSE
442,41,5,5s,83,1,It sells pet-related products.,1,1,It looked quite garish - yellow was a standout colour. I saw links to different animal categories across the top.,1,1,2,3,2,4,2,4,2,2,2,3,4,FALSE
443,41,6,5s,95,1,Maybe tech related news?,1,0,"It was in columns with a lots of small, black text and a few pictures.",1,1,1,1,3,3,4,4,4,3,2,2,3,FALSE
444,42,1,5s,159,1,Sustainable Fashion,1,0,A website selling sustainable fashion.,0,1,0,4,4,4,4,7,5,4,4,4,4,FALSE
445,42,2,5s,123,1,Eye wear,1,1,A website selling eyewear for the entire family,0,0,0,5,5,5,5,5,5,5,5,5,5,FALSE
446,42,3,5s,129,1,Outdoor Apparel,1,0,A website selling outdoor clothing,0,0,0,5,5,5,5,5,6,6,5,5,5,FALSE
447,42,4,5s,156,1,Weather information,1,0,A website detailing the daily weather,0,0,0,5,5,5,5,6,4,5,5,5,5,FALSE
448,42,5,5s,166,1,Animal feeds,0.5,0.5,Selling animal feeds,0,0,0,1,1,4,1,1,1,1,1,1,1,FALSE
449,42,6,5s,138,1,Alternative power,0,1,A website promoting alternative power,0,0,0,2,2,3,4,4,4,4,4,3,4,FALSE
450,43,1,5s,345,1,"sustainable clothing for men, women and children",1,0,"the company logo was on the top left. The message on the wesbite is SUSTAINABLE FASHION FOR EVERYONE with a girl wearing a yellow t-shirt. Underneath there is are pictures of a man, woman and kid each with their respective product such as Men's product. ",2,4,0,6,5,6,5,6,5,5,6,6,5,FALSE
451,43,2,5s,134,1,not very clear but maybe summer and holiday items?,0,1,"the main image had 2 kids and 2 adults with the question, Ready for vacation on the right hand side. Underneath the main image there was an option for sport glasses, sunglasses and contact lenses. ",2,3,0,3,4,4,4,4,4,3,3,3,5,FALSE
452,43,3,5s,224,1,sport equipment specifically for outdoor sports such as hiking and winter sports,1,1,"the main image was of a mountain lion and runners going up a mountain with the message ""NEW COLLECTION 2020"" on the right hand side. Underneath this promotion there were categories such as clothes, footwear, and running. ",2,3,0,7,3,4,3,4,3,2,3,3,3,FALSE
453,43,4,5s,281,1,Provides information on the weather in Prague. The main image had the forecast for the day and on the right hand there was the forecast for the day .,1,1,the top of the page had a search bar. the main image was a picture of the weather currently in prague with the date above it and the forecast for the rest of the week below the image. there was weather articles on the right hand side and the first article was about icebergs disappearing.,3,4,0,5,4,6,4,5,4,4,5,6,4,FALSE
454,43,5,5s,225,1,"pet items such as toys, food and sand",1,1,"the mega zoo logo is on the top left. underneath this there is a large yellow and black banner that said ""pick up at our branch office or online"" there were items underneath such as a cat water fountain  and a water pump",3,3,0,5,3,4,3,4,3,3,3,3,3,FALSE
455,43,6,5s,302,1,"news about energy, living costs, governments, sports",0.5,1,"At the top of the page there were different categories to choose from such as mobile mania, security, reviews, video and transport of the future. on the right hand side there was the most read news articles and on the left there was the daily updates? The middle has the new articles",3,4,0,4,3,5,3,4,4,3,5,5,2,FALSE
456,44,1,5s,130,1,"a clothing website for men ,woman and children",1,0,"website with with a man,woman and child wearing clothing for sale",1,1,0,7,7,7,7,4,6,6,6,6,5,FALSE
457,44,2,5s,108,1,glasses and contacts,1,0,saw ads for glasses and contacts with a woman wearing glasses,0,1,0,7,7,7,7,2,7,7,7,7,7,FALSE
458,44,3,5s,184,1,its selling outdoor wear,1,0,"two mens running up a hill, and a big lion. also ads for footwear and out door clothing",1,2,0,6,7,6,6,4,6,6,6,5,6,FALSE
459,44,4,5s,129,1,just looks like a weather page,1,0,a weather page showing a few days of rain,0,1,0,6,6,6,6,6,6,6,6,6,6,FALSE
460,44,5,5s,157,1,pet items,1,0,it had different items on sale,0,0,0,3,5,4,4,3,4,5,5,4,5,FALSE
461,44,6,5s,238,1,not sure,0,0,"it was confusing to see what it was selling , obviously to do with tech but the writing was very small and there was alot crammed in",1,0,2,1,2,1,4,1,4,4,2,1,4,FALSE
462,45,1,5s,46,1,clothing,1,1,cute clothing,0,0,0,7,6,7,6,6,5,5,6,6,5,FALSE
463,45,2,5s,53,1,eyesight,0.5,1,"different glasses, contact lenses",0,1,0,5,5,6,3,5,2,4,5,5,3,FALSE
464,45,3,5s,79,1,mountain gear,1,1,"snowlepoard
different types of items for sale",0,2,0,5,6,6,5,6,5,5,6,6,6,FALSE
465,45,4,5s,54,1,weather forecast,1,1,"images, colours, information",0,0,0,6,5,7,5,7,4,4,4,6,4,FALSE
466,45,5,5s,81,1,animal accessories and food,1,0,variety of animals which I'm guessing you can then buy for?,0,0,0,5,5,5,4,6,4,4,6,6,5,FALSE
467,45,6,5s,74,1,information on technology,1,0,"lots of information in columns
articles
wordy",0,1,2,2,2,4,4,5,4,2,2,2,1,FALSE
468,46,1,5s,95,1,they sell clothes,1,0,I first saw a child model on the front page with a sign of the price next to them. then saw that they also offered men and women clothing aswell,1,2,0,7,7,6,7,5,5,5,6,7,6,FALSE
469,46,2,5s,171,1,nan,0,1,I saw a bright and vibrant web-page which made me thing that the website sells some kind of holiday packages for family or sell clothes and accessories for holidays. I saw a slogan that said ready for vacation but did not end up concluding on what they sell.,1,1,1,6,7,5,6,4,4,6,6,6,6,FALSE
470,46,3,5s,143,0,hiking and sport clothing,1,0,I saw an animal that looked like a white jaguar and i saw that they offered different types of clothing. Not much i could have retained from that website.,1,2,0,6,3,6,3,6,4,3,5,6,5,FALSE
471,46,4,5s,144,1,the website shows the weather and forecast,1,0,The first thing i saw was the graphic in the middle of the different weather forecasts and then looked up at the name of the website,1,2,0,6,2,5,2,6,2,3,4,6,2,FALSE
472,46,5,5s,140,0.5,pet accessories,1,0,It was quite hard to figure out what the company was selling as there was no clear indication of what they are selling. I had to read the items they sell to get a good picture of what they could potentially sell.,0,0,0,6,2,2,1,2,2,2,2,2,2,FALSE
473,46,6,5s,181,1,They provide news articles,0.5,0,The was looked like a typical news page with one big headline and several sub news articles with exaggerated thumbnails. I liked the simplicity but typical. I would only read to catch up on mutual interested topics but would not go out of my way to continue reading other articles as it looks boring.,2,2,2,7,4,5,4,5,3,3,5,6,4,FALSE
474,47,1,5s,85,1,clothes for kids and adults,1,0,website for selling clothes for adults and children,0,1,0,5,4,5,4,4,4,3,4,4,3,FALSE
475,47,2,5s,134,1,travel sunglasses and wear,1,1,"simple,  a family picture, sunglasses for sale",0,1,1,6,5,6,5,6,5,3,5,5,4,FALSE
476,47,3,5s,139,0.5,mountaineering gear,1,0,"a pic of an animal, clothes and boots for sale for trekking ",1,2,0,5,5,5,5,5,5,3,5,5,4,FALSE
477,47,4,5s,86,1,weather forecast,1,0,"weather forecast website, national and international",0,0,0,3,3,3,4,4,3,3,3,3,3,FALSE
478,47,5,5s,110,1,products for animals,1,0,selling products for animals/pets,0,0,0,4,3,4,3,5,3,3,3,3,4,FALSE
479,47,6,5s,65,1,news,0.5,0,news webpage,0,0,0,3,3,4,3,4,3,3,3,3,3,FALSE
480,48,1,5s,78,1,Sustainable fashion,1,0,"Lovely and clear - not too much information and nice, simple design.",0,0,1,7,7,7,7,7,6,7,7,7,7,FALSE
481,48,2,5s,74,1,"sunglasses, glasses, contact lenses",1,0,Another fairly clear website design,0,0,1,6,6,7,7,7,6,6,6,4,5,FALSE
482,48,3,5s,73,0,Sports gear,1,0,Cheetah and a very handsome one at that,0,1,0,4,7,7,7,7,7,7,7,6,7,FALSE
483,48,4,5s,89,1,Weather forecasts,1,0,A pleasant looking weather forecast website,0,0,0,7,7,7,6,7,6,6,7,7,6,FALSE
484,48,5,5s,79,1,Unclear in 5 seconds,0,0,Much too busy.....too much information to take in at just a glance,0,0,1,2,1,4,2,4,2,3,3,1,2,FALSE
485,48,6,5s,85,1,Technical specs,0.5,0,"Again, far too much information to process in 5 seconds",0,0,0,1,5,4,5,6,7,5,5,2,4,FALSE
486,2,1,10s,70,1,Sustainable fashion,1,0,"Mens, womens and childrens clothing",0,1,0,5,5,5,5,4,4,3,4,5,3,FALSE
487,2,2,10s,85,1,Gkasses,1,0,"Sunglassess, prescription glasses",0,1,0,6,4,5,4,4,4,3,4,4,3,FALSE
488,2,3,10s,82,1,Outdoor clothing and accessories,1,0,I can't remember anything except a picture of a tiger?,0,1,0,4,4,4,4,4,4,4,4,4,4,FALSE
489,2,4,10s,244,1,Weather forecasts,1,0,Weather forecasts,0,0,0,4,4,5,4,5,4,4,5,3,4,TRUE
490,2,5,10s,67,1,Pet products,1,1,Pet products for sale,0,0,0,4,5,4,4,4,4,4,5,5,5,FALSE
491,2,6,10s,65,1,News articles,0.5,0,Can't remember,0,0,0,2,3,3,4,3,4,4,3,2,3,FALSE
492,3,1,10s,89,1,sustainable clothing,1,1,"not much detail, pictures mainly took over page",0,0,0,6,6,7,4,5,4,3,5,5,4,FALSE
493,3,2,10s,71,0,glasses or contact lenses,1,1,"looking at holidays and making sure you are covered with your glasses, sunglasses or contacts",1,1,0,5,5,5,5,4,3,3,4,5,3,FALSE
494,3,3,10s,60,0,not sure,0,0,dont remember a lot from the information given,0,0,0,3,3,4,3,3,3,3,4,5,3,FALSE
495,3,4,10s,175,1,weather info,1,1,weather for america? also looking at different weather forcasts,0,0,0,5,4,3,5,5,3,5,4,5,5,FALSE
496,3,5,10s,109,0.5,food and toys for animals,1,0,logo and different pages were quite big at the top,0,1,0,5,6,4,2,5,2,3,3,5,3,FALSE
497,3,6,10s,122,1,news website about technology and otehr updates,1,1,pictures take over main area in the middle and articles in the side,1,2,0,6,5,3,4,3,6,4,4,3,4,FALSE
498,4,1,10s,122,1,Sustainable fashion,1,0,"Simple sustainable clothing site. 3 major sections - mens, womens and something else. Children I think. Clothes all looked like pajamas. Lots of faded pastel colours. Blonde woman looked like a kid. Man had a beard.",2,2,1,6,5,7,5,7,5,2,7,7,4,FALSE
499,4,2,10s,96,0.5,Glasses,1,0,"Three sections, one for glasses, contact lenses and sunglasses respectively. nearest store was prague. Appointment button top right",2,3,0,6,5,7,5,7,5,3,6,7,4,FALSE
500,4,3,10s,103,1,Outdoors gear,1,1,Snow leopard and people running up a hill. Open 9-5 mon-fri. Backpacks and some other sections along the bottom. New collection. Lots of white and blue,2,5,1,5,5,6,4,6,5,3,6,6,4,FALSE
501,4,4,10s,91,1,Weather reports,1,1,It was showing weather in prague. Mostly around 18/19 degrees. Weather was for thursday. Cold and rain notice near the top,2,3,0,2,2,7,3,3,3,1,4,2,1,FALSE
502,4,5,10s,110,1,Animal products,1,0,"There were sections for different animals. Dogs, cats, small animals - I forget most but then there was a word I'd never seen before. Terrasctium? That's wrong but it's something like that. Online to delivery in 60 minutes.",2,3,0,3,2,2,2,2,3,2,3,2,2,FALSE
503,4,6,10s,112,1,It's a news site I think,0.5,0,Very text based. Articles that looked focused on tech. Some problem with operators and money. An article on energy storage solutions.,1,2,1,3,2,3,2,3,2,1,2,5,1,FALSE
504,7,1,10s,129,1,Clothing,1,0,"This was a page selling clothing for men, women and children. It looked to sell mainly pyjamas. the page was built of mainly neutrul colours and have 4 pain pictures, 2 of children wearing the clothing, 1 women and 1 man. This allowed you to select whether you were looking for men or women or childrens clothing. The company logo with their name in it was a blue circle.",3,3,1,6,6,6,6,5,4,5,6,6,5,FALSE
505,7,2,10s,106,1,"Sells sunglasses, sports glasses and contact lenses",1,1,"The page had a main picture with 2 adults and 2 children laying on a beach. Below there was 3 sections, sports glasses, sun glasses and contact lenses with up close pictures of the products. There was a menu at the top allowing to select between sections.",2,4,0,6,5,6,4,6,4,5,6,6,3,FALSE
506,7,3,10s,114,1,Sports gear,1,0,"It was a sports page, with a large picture in the middle of a white lion/tiger and people walking up a mountain. The top of the page had a generic menu bar allowing to click through different tabs and at the bottom there was some sections for different sports",2,3,0,5,5,6,5,6,4,5,6,6,4,FALSE
507,7,4,10s,131,1,It provides weather forcast for different days and locations,1,0,"The page was called Weathery, which was a mostly blue web page. In the middle left hand side there was a map with temepratures in the different locations. At the bottom was the different days of the week and there high and low temperature and also information on things such as rain or cloud. In the top right it said that we were looking at Prague. ",3,4,1,4,5,6,5,6,5,5,6,5,5,FALSE
508,7,5,10s,137,1,Food for animals,1,0,The page was for a company called Mega Zoo. At the top there was a menu bar that allowed you to select different types of animal. There was a large advertisement photo just below this. Then at the bottom of the page there was a few different food pieces being advertised for sale.,3,4,0,4,2,5,4,5,4,3,5,5,4,FALSE
509,7,6,10s,128,0.5,Provides news articles and also weather,0.5,0,"The page was a news page, with lots of different news articles listed on the left hand side. The top of the page had menu bar in which you could navigate through different topics. It said prague with the weather at the top. The middle of the page had the main new story of the day with pictures.",3,4,0,2,3,5,5,5,5,5,4,3,3,FALSE
510,8,1,10s,104,1,Sustainable clothing,1,0,"It offers sustainable clothing for men, women and children with a picture of each of them in different categories.",1,2,0,5,3,5,4,4,3,3,4,4,2,FALSE
511,8,2,10s,104,1,"Sunglasses, sports glasses, contacts",1,0,It sold different types of eye products that are used for holiday/sports purposes.,0,1,0,4,3,5,3,5,3,3,4,5,3,FALSE
512,8,3,10s,132,1,Mountain/outdoor sporting equipment,1,1,A large picture of a Snow Leopard and a shop offering outdoor equipment such as shoes and backpacks.,1,2,0,5,5,6,5,4,5,5,5,6,5,FALSE
513,8,4,10s,109,1,Provides weather forecasts,1,1,"It was showing weather for an area, I think Prague, and different articles on the climate ",1,2,0,7,4,5,5,7,5,3,6,7,4,FALSE
514,8,5,10s,108,1,Pet products and animals,1,0,There were different animals you can but at the top and it offered 60 minutes pick up time.,1,2,0,2,2,2,3,3,3,5,3,3,5,FALSE
515,8,6,10s,135,1,It is a news website relating to technology and medicine,1,0,"There were various pictures and articles about topics such as batteries, cancer and government policy",1,1,0,6,5,6,5,6,4,4,6,7,5,FALSE
516,9,1,10s,174,1,"Clothes for men, women and children",1,1,"One large picture of a girl in a yellow hedghog t-shirt at the top of the page. Under that, there were three pictures, one of a man in a striped t-shirt, one of a woman and one of a boy, presumably leading to the different sections of the website. There was also a list of the different departments down the left-hand side. ",3,3,0,6,6,6,6,5,7,5,6,6,5,TRUE
517,9,2,10s,118,1,"Eyecare - sunglasses, contact lenses, glasses",1,1,"One large picture of a family on holiday all wearing sunglasses as the main feature. Below that, links to sections on contact lenses and sunglasses and another section I can't remember. ",2,3,0,5,5,5,5,4,4,4,5,5,4,FALSE
518,9,3,10s,116,1,"Sports wear, specifically for hill/mountain activities ",1,0,"One large picture of a big cat (snow leopard?) superimposed on top of a picture of people running up a hill or mountain - below that, were links to different sporting needs, shoes, accessories etc ",2,3,0,5,4,5,4,4,4,4,5,4,4,FALSE
519,9,4,10s,124,1,Weather forecasts and weather news,1,0,"One large weather map showing current weather as the main feature on the page. Under that are tabs for the following days to see what the weather is going to be like. On the right, there are links to the latest weather news and a summary of the forecast in Prague for the coming days. ",3,4,0,4,4,6,4,5,4,4,5,5,4,FALSE
520,9,5,10s,93,1,Pet food and accessories,1,0,It had a lot going on - lots of different sections to click through too.,0,0,0,5,3,5,3,4,3,4,4,3,5,FALSE
521,9,6,10s,117,1,Provides news on technology,1,0,Lots of different stories on the latest news on technology developments. There was a live ticker on the side of latest news in the industry and a section on the other side showing the most read stories on the website.,2,2,0,3,4,5,4,4,4,4,4,5,4,FALSE
522,10,1,10s,170,1,"Sustainable clothing for men, women and children.",1,0,"Made up of four images, three of which are related to each category with a man, woman and child visible.",1,1,0,5,5,4,5,4,4,3,4,4,3,FALSE
523,10,2,10s,174,1,"Eyewear (Eyeglasses, sunglasses and contact lenses).",1,0,"Images at bottom of page which are category themed draw attention right away. Logo is quite plain at top of page. Overall, not particularly memorable.",1,2,0,5,4,4,4,4,4,4,4,5,4,FALSE
524,10,3,10s,169,1,Outdoors and sports clothing and accessories,1,0,Main image is of a cheetah (?) and two individuals heading up a mountain. Well-organised list of categories on top bar and attractive image links along bottom for some categories too.,1,3,0,7,6,7,7,6,6,6,6,7,6,FALSE
525,10,4,10s,176,1,Provides weather forecasts and weather-related news,1,1,"Made up of large image showing weather forecast which draws attention. Weather news articles visible in small box on right side. Some links at top of page, but cannot recall content; attention drawn to large forecast graphic.",2,3,0,5,4,4,3,4,2,3,4,4,4,FALSE
526,10,5,10s,141,1,Pet/animal products,1,0,"Well-structured category links related to pet types along top and attractive images of individual products. Overall quite plain, but organised.",1,2,1,7,5,7,3,6,3,4,5,7,4,FALSE
527,10,6,10s,149,1,"Looks like some sort of news website, but not sure.",0.5,0,Very crowded with text and unattractive. Lots of news articles everywhere with no real structure that can be determined with any immediacy.,2,1,3,2,2,3,1,2,1,1,2,3,2,FALSE
528,11,1,10s,86,1,sells sustainable clothing,1,0,it was a clothing website and it has pictures of different people with different ages and genders,0,1,0,7,6,6,7,6,6,3,6,7,4,FALSE
529,11,2,10s,100,1,it provides contact lenses and different types of glasses,1,1,it had a few pictures of people wearing different types of glasses in different setting and they were trying to sell it to you,1,1,0,6,5,5,4,4,5,5,5,6,5,FALSE
530,11,3,10s,119,1,activewear,1,1,it was a clothing/outdoor website with a big leopard maybe on the front of the screen. in the background there were two people running/hiking up a hill.,1,2,0,4,5,4,5,5,6,6,5,5,6,FALSE
531,11,4,10s,84,1,it tells the weather,1,1,it showed the weather and rainfall on a thursday in prague,1,1,0,6,5,6,4,6,4,4,6,7,5,FALSE
532,11,5,10s,122,1,it provides toys and supplies for pets,1,1,it was a website selling different products for animals and pets. there were lots of different sections for different types of animals and sections for food and toys and other necessities,0,1,0,5,5,6,5,5,4,5,5,6,5,FALSE
533,11,6,10s,92,1,it provides new articles,0.5,0,i think it had a list of articles down the centre of the page,0,1,0,3,1,4,4,5,2,1,3,6,1,FALSE
534,12,1,10s,146,1,"Sustainable fashion for men, women, children",1,1,"The name was so small at the top - I only looked out for it because you ask for the title in the follow-up questions. Very simple design, clealry laid out into 3 departments (men, women, children), didn't understand how it was 'sustainable' as no info on that on main page. ",2,2,1,7,5,6,5,6,4,2,4,6,3,FALSE
535,12,2,10s,146,1,"Eyewear - glasses, sunglasses, contact lenses",1,1,"Seasonal advertising for summer, large photo of a family on a beach, not sure if they were wearing sunglasses so not really sure what they were promoting (contact lenses?) Don't know why there was a section for astronomy in the different pages??",2,3,0,6,5,4,4,6,4,2,4,5,4,FALSE
536,12,3,10s,140,1,Outdoor clothing and equipment,1,1,"Big snow leopard as main photo (not sure why?), badly photoshopped onto two people running up a sunny mountain. Summer/fall offer, categories at bottom",2,3,0,3,2,3,4,4,3,3,4,3,2,FALSE
537,12,4,10s,129,1,Provides info on weather for Prague,1,1,Mix of news (weather articles on the right hand side) and info (Prague weather map). Blue and white design with simple graphics to visualise weather changes.,2,3,1,5,5,6,4,5,4,3,4,6,4,FALSE
538,12,5,10s,301,1,Pet supplies,1,0,There was a lot of info on the page and it was a bit overwhelming. I wasn't really sure what it was selling - if it was a zoo or pet shop or pet products supplier.,1,0,1,1,2,2,4,4,3,3,4,1,2,FALSE
539,12,6,10s,140,1,Tech products,0.5,0,"It looked like a news site - most read articles on the right hand side, plain design (black lettering on white bakground, a few articles in dark green), pictures looked like click bait rather than actually related to the article e.g. woman gasping at phone",2,2,2,2,2,4,4,6,4,1,4,5,2,FALSE
540,13,1,10s,96,1,sustainable clothing,1,1,"It was a simple design with pastel colours. There were sections for men, women and kids. ",1,1,1,6,6,6,5,6,5,5,6,6,5,FALSE
541,13,2,10s,97,1,"glasses, sunglasses and eye examination",1,0,"The website was a bit confusing, it took me some time to realize what they say, mostly blue and white colors, not very well structured",1,0,2,2,3,2,2,2,2,2,2,2,3,FALSE
542,13,3,10s,117,1,"shop with outdoor clothing, shoes and equipment",1,0,"It was mainly white and black colours, the main picture was snow leopard and some people hiking behind it.",1,1,1,5,6,6,5,5,5,5,5,5,5,FALSE
543,13,4,10s,123,1,"I dont know, I thought it is just weather forecast info",1,0,"It was mostly blue, showing the weather forecasts for the Czech Republic and Prague. ",1,1,1,5,4,5,3,4,3,3,4,4,4,FALSE
544,13,5,10s,99,1,shop with stuff for pets,1,0,the website was relatively simple with a big picture in bright yellow and red colour showing some offer,1,1,1,5,3,4,3,4,3,3,4,4,3,FALSE
545,13,6,10s,106,1,"I am not sure, probably provide information, articles about technology ",1,0,"The website seemed quite full of text, it was difficult to catch something in such a short time",0,0,1,2,2,2,2,4,3,2,2,3,2,FALSE
546,14,1,10s,115,1,sustainable clothes,1,1,"Links to men's, woman's and children's wear clothing ranges with confirmation that clothes at this website are sustainable (although not sure in what way?)",1,2,0,4,5,6,4,6,5,4,4,6,4,FALSE
547,14,2,10s,102,1,sunglasses,1,1,"Homepage for a gunglasses company, main image was focusing on vacation sun glasses with smaller images below around sports sunglasses. Option at the top to arrange an eye test.",2,3,0,4,4,5,4,5,3,4,4,5,3,FALSE
548,14,3,10s,146,1,sports clothing and equipment,1,1,Home page for a sports equipment provider with images giving the impression they help for extreme sports such as mountain climbing. Menu with options of different products at the top with the main photo image linking to the latest Fall 2020 range.,2,4,0,6,5,6,5,7,5,4,5,6,4,FALSE
549,14,4,10s,83,1,weather forecasts,1,0,Weather page for Prague (I think) with the option to search for weather forecasts in other locations.,1,2,0,6,4,6,4,6,4,4,4,6,3,FALSE
550,14,5,10s,85,1,pet food,1,0,"Website for pet food with options including cats, dogs and birds at the top. Offer to pick up or have delivery in large font.",1,2,0,3,3,4,3,4,2,2,3,3,2,FALSE
551,14,6,10s,107,1,news and blogs on tech products and services,1,0,A very busy page with lots of texts and various stories/items to link to. Nothing particularly stood out as there was so much going on. Not sure where to focus first.,1,1,1,2,2,2,4,2,1,1,3,2,2,FALSE
552,15,1,10s,195,1,"Clothes for men, women and kids",1,0,"It was a very simple store-like website with a logo on the top left a navigation bar with a search box next to it and a basket icon.
The background was white and the main page had a main banner-like photo below that the page was split into three columns requiring men's women's and kids' clothing links.",3,5,1,6,5,6,5,6,4,4,5,6,4,FALSE
553,15,2,10s,207,1,Eye glasses and contact lenses,1,0,"It was a very simple page with a white background and a navigation bar on the top.
The main page had a banner-like photo and below that, there was a 3-column split featuring sports glasses sunglases, and contact lenses links.",2,3,1,6,5,6,5,6,4,4,4,6,4,FALSE
554,15,3,10s,191,1,Outdors clothing and equipment,1,0,"It was a simple white background page with a logo, some tabs and pictures, and also a banner-looking main image.
The main page was a grid-style layout with four columns featuring sections of items the company is operating.",2,4,1,5,5,5,5,6,5,4,5,5,5,FALSE
555,15,4,10s,192,1,Information about the wheather,1,0,"It was a simple page with a white background.
It has a search bar and some plugins showing the day and the weather in the top right corner.
There was a navigation bar on the top and the main page had a weather map.
On the right-hand side, there was a widget area that had information and a day-to-day weather forecast.",3,4,1,6,4,6,4,6,2,4,5,6,5,FALSE
556,15,5,10s,257,1,Pet food and items,1,0,"The page looked like a toy store page with many colors like red and yellow.
There was a search bar on the top with a call us number next to it. 
There was a navigation bar on top and some section cubes below.
All in all, it didn't seem well sorted just a simple grid style page",2,4,1,5,4,4,4,4,4,3,4,4,4,FALSE
557,15,6,10s,221,1,Information about the tech industry,1,0,"It was a simple blog-style webpage with some photos and some links to articles.
It had a white background and on the top, there was a black bard with some links that were not very clear.",2,3,1,4,4,5,4,5,3,4,5,5,4,FALSE
558,16,1,10s,161,1,Sustainable fashion wear,1,0,"Models (a man with tattoos, a woman, a boy and a girl) wearing stripy tops ",0,1,0,6,6,5,6,4,6,6,6,6,6,FALSE
559,16,2,10s,234,1,Eyewear (sport/sun glassses and contact lenses,1,1,"A woman running with sports sunglasses 
A happy family on a beach, wearing sunglasses
A woman putting contact lens on 
At first, it felt like a holiday/travel agency website",1,3,0,5,5,5,5,3,5,5,5,5,5,FALSE
560,16,3,10s,202,1,Outdoor sports wear,1,0,"People hiking/running up a hill
Sections with the products to buy (shoes, clothes..)
The big cat",1,3,0,5,6,6,6,5,5,6,6,6,6,FALSE
561,16,4,10s,143,1,Weather forecast info,1,0,"A map with weather icons...couldn't figure out which country/town it was..
Some info on the right hand side about icebergs",1,2,0,5,5,7,5,6,4,5,6,6,4,FALSE
562,16,5,10s,188,1,Animal food and care product,1,1,It was not clear at first what it is that the company sold...whether it was just care product/accessories or actual pets too...the pets icons at the top were a bit misleading (without being able to click on them!),1,1,0,3,3,3,3,3,3,3,3,3,3,FALSE
563,16,6,10s,200,1,News about technology,1,0,"A picture of a woman in shock holding her glasses about her head.
Felt like a news website.
",1,1,0,4,4,6,4,4,4,6,5,6,6,FALSE
564,17,1,10s,95,1,clothing for men women and kids,1,1,"There were 3 main categories, men women and children. above that was a girl wearing a hedgehog t shirt that was the main option. at the top there were different options showing a basket and a login page. there was also an audio button but i dont know what that would do. ",3,4,0,7,7,6,6,5,6,6,7,7,6,FALSE
565,17,2,10s,100,1,it provides eyewear including glasses sunglasses and contact lenses,1,0,"it was a homepage with 3 main options glasses, sunglasses and contacts. there was a picture of a family at the beach. at the top of the website it showed you the nearest store which was in prague. ",3,3,0,7,6,7,5,6,6,5,6,6,5,FALSE
566,17,3,10s,91,1,sporting clothes and outdoor things,1,0,there was a main page with a large picture of a snow leapard and some people on the mountain. the top of the page had a bar with different categories. below the picture were promoted sales options,2,4,0,5,4,5,3,6,5,4,5,6,5,FALSE
567,17,4,10s,90,1,weather forecasting and news,1,0,the main thing on the page was a large map of the area showing the forecast and rain there was. on the right side were some links to news articles. at the top there was a banner offering different options,2,3,0,3,6,6,5,3,4,5,4,3,5,FALSE
568,17,5,10s,202,1,it was selling pet care products for all kinds of pets like cats dog reptiles and fish,1,0,There were many categories of items. at the top you could choose what pet you had to show the relevant products. there was a featured area that showed things like pickup and delivery. there was cute pictures of animals on the headers,2,3,0,3,6,6,6,5,6,6,5,5,6,FALSE
569,17,6,10s,96,1,it is a news website with tech articles and other categories,1,0,there was a main featured article in the middle. more articles on a list on the right hand side. the top had 2 different bars one for navigating between different websites and one for navigating between categories of tech live,2,4,0,3,6,6,6,6,6,5,5,4,5,FALSE
570,18,1,10s,63,1,Clothing,1,0,A selection of sections navigating the user to clothing dependant on gender/ age.,0,1,0,7,6,7,5,7,4,4,5,7,5,FALSE
571,18,2,10s,88,1,Glasses,1,1,Website selling a range of glasses for all genders. Blue theme.,0,0,1,6,5,6,5,7,4,3,5,7,3,FALSE
572,18,3,10s,72,1,Outdoorsy Equipment,1,0,Large white cheetah imagery on the front page.,0,1,0,6,6,6,5,6,5,4,5,7,5,FALSE
573,18,4,10s,66,1,Weather Forecasts,1,1,A large range of weather forecasts for Prague,1,1,0,7,6,7,6,7,4,5,6,7,6,FALSE
574,18,5,10s,82,1,Animal Food and Products,1,1,A large banner regarding click and collect in 60 minutes. A range of animal toys at the bottom of the page.,1,2,0,5,6,7,6,7,4,5,6,7,6,FALSE
575,18,6,10s,78,1,News Articles,0.5,0,A large selection of news articles.,0,0,0,7,2,4,2,5,3,2,4,2,2,FALSE
576,19,1,10s,132,1,Clothing that is sustainable,1,1,"A man, A woman and a child wearing night clothes featuring a hedgehog. The clothing was lemon with stripes.",1,1,0,5,5,6,5,4,5,5,5,6,4,FALSE
577,19,2,10s,85,0,Glasses,1,1,Sunny beach scene. Glasses and sunglasses for sale.,1,2,0,5,5,5,4,5,4,4,5,5,4,FALSE
578,19,3,10s,113,1,Outdoor sports clothing,1,0,A leopard. People hiking. Outdoor wear for sale. Categories of products.,1,3,0,5,5,5,4,4,4,5,5,5,4,FALSE
