,respondent,task,interval,time,company,purpose,purpose_eval,detail,description,desc_eval_comp,desc_eval_elem,desc_eval_char,PQ1,ATT1,PQ2,HQ1,PQ3,HQ2,HQ3,ATT2,PQ4,HQ4,familiarity
358,22,5,5s,229.0,1.0,"Selling something within 60 minutes, think it was food,possibly walnuts",0.0,0.0,"Large text graphics, large images on plain backgrounds, red dial type clock graphic with either 60 mins or seconds in text. White background made it easy to see.",-,-,-,6.0,4.0,6.0,3.0,6.0,2.0,2.0,4.0,6.0,2.0,False
359,22,6,5s,277.0,1.0,Something to do with providing tech knowledge maybe for computer building.,1.0,0.0,"Simple block like font without logo (Tech Live). Down left was a series of news items that could be clicked on and opened for reading. Main picture was  white buildings (3 I think ,each in a horse shoe shape, possible in a desert setting)",-,-,-,3.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,False
360,25,1,5s,114.0,1.0,"Clothing for men, women and children",1.0,0.0,"Website has clothes for everyone with section for each person you are looking for, bright and appealing colour usage",-,-,-,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
361,25,2,5s,127.0,1.0,Eye care products,1.0,0.0,"Shows eye care products promoting a good life with the family, made up of sections including eye Lense",-,-,-,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,False
362,25,3,5s,297.0,1.0,Sportswear,1.0,0.0,"Webpage for sportswear, mainly for outdoor, mountain climbing ",-,-,-,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,False
363,25,4,5s,115.0,1.0,About the weather,1.0,0.0,Shows the weather predictions,-,-,-,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,False
364,25,5,5s,194.0,1.0,Bright website home products,0.0,0.0,very bright yellow block colour at top with products underneath,-,-,-,5.0,3.0,5.0,3.0,3.0,2.0,5.0,4.0,6.0,5.0,False
365,25,6,5s,123.0,1.0,Batteries are not only energy source ,0.0,0.0,"About energy source, alot of wording",-,-,-,2.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,False
366,26,1,5s,70.0,1.0,Clothes,1.0,0.0,"Simple website selling clothes for men, women and kids",-,-,-,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,False
367,26,2,5s,62.0,1.0,sunglasses and glasses,1.0,0.0,"Website selling glasses, contact lenses and sunglasses",-,-,-,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,6.0,5.0,False
368,26,3,5s,75.0,1.0,backpacks and running shoes,0.5,0.0,Clean design with a snow leopard picture as well as people hiking,-,-,-,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,False
369,26,4,5s,67.0,1.0,Weather advice and forecasts,1.0,0.0,Different sections for weather news and forecasts,-,-,-,3.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,False
370,26,5,5s,97.0,1.0,Pet products,1.0,1.0,Yellow and black color scheme. Big section in the center describing how you can order online or pick up from a local branch,-,-,-,3.0,5.0,5.0,6.0,3.0,5.0,6.0,5.0,3.0,6.0,False
371,26,6,5s,71.0,1.0,Tech news,1.0,0.0,Tech news website with many sections for different types of tech news,-,-,-,2.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,False
372,27,1,5s,121.0,1.0,Clothing,1.0,0.0,"Pictures - including man woman and child
Looks professional
Stylish
Was not too bright and colourful",-,-,-,6.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,7.0,7.0,False
373,27,2,5s,116.0,1.0,Contact lenses,1.0,1.0,"Large images
Not much text
Plain
",-,-,-,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,4.0,False
374,27,3,5s,100.0,1.0,Dont know,0.0,0.0,"Large picture
Very little text
Was not obvious what the website was for
",-,-,-,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,False
375,27,4,5s,143.0,1.0,Details about the weather ,1.0,0.0,"Illustrations
Dropdown menus
Various text
",-,-,-,5.0,4.0,6.0,4.0,6.0,4.0,3.0,4.0,6.0,4.0,False
376,27,5,5s,91.0,1.0,Pet food,1.0,0.0,"Images and text
Colourful
Clearly shows what they are selling",-,-,-,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,False
377,27,6,5s,123.0,1.0,News,0.5,0.0,"Very wordy
Pictures small
Not very intriguing
 ",-,-,-,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,False
378,28,1,5s,173.0,1.0,"Sustainable fashion clothes for men, women and children",1.0,0.0,"The page had 3 big pictures for mens, womens and child clothing so people can easily find the relevant clothes they are looking for. There was also a big picture above not sure exactly what it said. The design was blue and white i believe. Blue on the header or title or logo.",-,-,-,7.0,6.0,7.0,4.0,5.0,5.0,6.0,6.0,7.0,6.0,False
379,28,2,5s,608.0,1.0,Glasses and contact lenses and sunglasses aimed at people going on holiday with seemingly a holiday sale i think.,1.0,1.0,Mostly 4 dominant pictures one of them was the big summer holiday advert and the bottom was the different categories of products the website offered.,-,-,-,7.0,5.0,6.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,False
380,28,3,5s,102.0,1.0,"Backpacks and hiking gear, shoes etc",1.0,0.0,"I saw sports and hiking clothing 4 different sections of clothing at the bottom to easily find what you are looking for, and a very sports themed site matching the brand extremely well.",-,-,-,4.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,False
381,28,4,5s,184.0,1.0,It provides weather forecasts,1.0,0.0,"It was white and blue, had a relatively outdated look and seemed like it needed a refresh in design. Felt somewhat cheap because of its outdated look. It had the weather map in the left and some further forecasts on the right hand side.",-,-,-,4.0,3.0,3.0,2.0,5.0,2.0,3.0,3.0,6.0,3.0,False
382,28,5,5s,173.0,1.0,"Items for pets and animals, Similar to pets at home also a box of goodies for pets i think.",1.0,0.5,"It had a good design, plenty of room between content and easy to read, pictures in good locations at the center and two at each side on the bottom, i was able to quickly identify what was being sold as the page title and products i could see were clearly aimed towards pets and animals.",-,-,-,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,False
383,28,6,5s,202.0,1.0,It provides news coverage for tech related stories,1.0,0.0,"It had a very cluttered look, kinda looked like a bunch of adverts rather than news in the way it fills the page and leaves little room for much else. It had a white and red design i believe and had a small top title which reduces the chance a visitor would remember the name of the site. It was filled with too much content to be able to read quickly and therfore was a bit of a turn off for any visitor to the page.",-,-,-,2.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,False
384,29,1,5s,118.0,1.0,sell,0.0,1.0,"White and neutral colours. Mens, womens and children's clothing. No diversity in models.",-,-,-,7.0,5.0,6.0,4.0,6.0,4.0,3.0,5.0,6.0,2.0,False
385,29,2,5s,134.0,1.0,Sell,0.0,0.5," white background, with blue text. minimal text on the page, picture of a caucasian family going on holiday.",-,-,-,6.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,3.0,False
386,29,3,5s,97.0,0.0,Sell,0.0,0.0,"Footwear, running, sports. Definitely outside gear. Had a tiger on it, I think. Blue and white",-,-,-,4.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,7.0,5.0,False
387,29,4,5s,107.0,1.0,Provide,0.0,0.0,Blue and white branding with a map in the centre of the page and daily weather updates yunderneath,-,-,-,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,False
388,29,5,5s,112.0,1.0,Provide,0.0,1.0,"Yellow and red, different animals on the top. Search bar, and then products underneath",-,-,-,6.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,False
389,29,6,5s,108.0,1.0,unsure,0.0,0.0,So text heavy its overwhelming. A few articles with photos as the main stories and then on the side it looked like smaller articles,-,-,-,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,False
390,30,1,5s,134.0,1.0,Clothes,1.0,0.0,Very Simple. The visuals made it super easy to know where the corresponding collections could be accessed,-,-,-,6.0,3.0,5.0,4.0,6.0,2.0,2.0,4.0,4.0,2.0,False
391,30,2,5s,110.0,0.0,Travel,0.0,0.0,I think I saw the family/child sitting laying with sunglasses.,-,-,-,4.0,4.0,6.0,4.0,6.0,4.0,4.0,3.0,5.0,3.0,False
392,30,3,5s,100.0,1.0,Outdoor stuff,1.0,0.0,Big monochrome cheetah which was serving no purpose to the website. Not even aesthetically.,-,-,-,3.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,False
393,30,4,5s,102.0,1.0,Forecast,1.0,0.0,It was a very 2000s vibey weather website. Looked bland but use wise did the job.,-,-,-,6.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,2.0,False
394,30,5,5s,98.0,0.5,Bio Sand,0.5,0.0,Someone was holding a box with the logo on it. I am not sure what the website is for.,-,-,-,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,False
395,30,6,5s,100.0,1.0,Tech news,1.0,0.0,The photo of the girl looking at her phone caught my attention. There was too much text.,-,-,-,2.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,4.0,2.0,False
396,31,1,5s,94.0,1.0,Clothing,1.0,0.0,"Children in clothing, the colours yellow and blue",-,-,-,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,False
397,31,2,5s,89.0,1.0,holiday items - sunglasses etc,1.0,1.0,"Pictures of people on holiday, a beach, a lady in sunglasses",-,-,-,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,False
398,31,3,5s,111.0,1.0,Outdoor clothing and apparel,1.0,0.0,"Large picture of a leopard, people running on hilltops",-,-,-,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,False
399,31,4,5s,76.0,1.0,Weather articles and forecasts,1.0,0.0,Weather icons and forecast information.,-,-,-,2.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,False
400,31,5,5s,79.0,1.0,pet supples,1.0,0.0,"Pictures of animals, animal icons",-,-,-,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,False
401,31,6,5s,92.0,1.0,tech news,1.0,0.0,"News items about tech, a picture of coins, a news item about batteries, a girl looking at her phone",-,-,-,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,False
402,32,1,5s,250.0,1.0,Clothing,1.0,0.0,"Lots of pastel colours on a white background. I remember a light purple at the top of the screen and in various other places lower down. There was a large picture of a little girl in yellow at the top right. There was a picture of a bearded man in light blue(?) towards the bottom left, a woman in yellow in the bottom centre, and a little boy on the bottom right (not sure what colour he was in). I'm guessing these pictures were links to other pages as there were various words either on or under the photos such as men, women, etc.",-,-,-,6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,False
403,32,2,5s,190.0,1.0,It looked like an opticians,1.0,1.0,"I remember a lot of blue on a white background. Lots of photos of people with smiling faces. My immediate thought was 'holiday website', due to the picture in the centre of the family on the beach and a mention of holidays. I then saw it mentioned contact lenses (I believe there was a picture of a lady putting a contact in her eye), which led me to believe that it was an optician's website, or at least someone who sells glasses/contacts.",-,-,-,5.0,6.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,False
404,32,3,5s,256.0,1.0,It looked like activewear.,1.0,0.0,"The first thing that jumped out at me was the snow leopard in the centre of the screen. At first I thought it may have been an animal charity website, until I saw the picture of people walking through snow next to it and the website name. Overall, the site looked like a standard clothing website. Beneath the red text of the website name at the top of the page was a blue menu bar going horizontal across the screen. The aforementioned pictures were beneath that. There were smaller pictures below them, but I didn't really pay attention to them. My attention kept getting pulled back to the snow leopard.",-,-,-,6.0,6.0,6.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,False
405,32,4,5s,186.0,1.0,Weather information,1.0,1.0,"Everything was very blue with a white background. It had the website title at the top left in blue lettering. Beneath that was a map of somewhere divided into different areas with different weather symbols (particularly clouds) over each area. Beneath the map was a seven day forecast bar. To the right of the screen there was text, perhaps a menu column.",-,-,-,6.0,4.0,6.0,4.0,6.0,4.0,2.0,5.0,5.0,3.0,False
406,32,5,5s,158.0,1.0,Pet products,1.0,0.0,"It took a moment for me to figure out what the site was selling. I remember a lot of yellow and some small pictures of what looked like pet products (not sure exactly what, just that they were brown - maybe rodent houses?). I don't remember a great deal else.",-,-,-,3.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,False
407,32,6,5s,159.0,1.0,Technology news?,1.0,0.0,I didn't really look at any of the pictures as I was distracted by the huge amount of text on the screen. I assume from the name of the site and the amount of text that it's a news website. I remember seeing the words 'cancer' and 'government' but not much else.,-,-,-,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,False
408,33,1,5s,103.0,1.0,Sustainable clothing,1.0,0.0,Page was basic but in a good way. A clear statement of what they sell and their mission of being sustainable,-,-,-,7.0,7.0,7.0,4.0,6.0,4.0,3.0,6.0,7.0,4.0,False
409,33,2,5s,124.0,1.0,Eyewear,1.0,1.0,Family on what looked like a beach which made me think it was a holiday company at first because seeing the name/products. Simply laid out with the main banner and then sub sections below. Very plain with use of white and blue,-,-,-,5.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,6.0,4.0,False
410,33,3,5s,117.0,1.0,sportswear,1.0,0.0,Large cover photo of the snow leopard and people running or hiking. Advertising the new collection. Sub banners below for other clothes or shop sections,-,-,-,6.0,7.0,4.0,6.0,1.0,5.0,7.0,5.0,4.0,6.0,False
411,33,4,5s,150.0,1.0,Provides weather reports,1.0,1.0,I saw a daily forecast of somewhere with blue images to indicate clouds and rain. I think it had new articles down the right hand side and then below was a weekly forecast for the area,-,-,-,3.0,2.0,6.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,False
412,33,5,5s,162.0,1.0,Garden and animal products i think,1.0,1.0,"Its a website for people to buy thats for sure, and i think there was a banner for different animals. It was very bright an enticing and had products at the bottom. The large banner used red on yellow to stand out which drew my attention",-,-,-,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,False
413,33,6,5s,144.0,1.0,News site,0.5,0.0,"Very basic and informative, clearly targeted for news and perhaps investors. Mains news articles in the centre and other sub articles either side",-,-,-,5.0,3.0,7.0,4.0,6.0,4.0,2.0,5.0,7.0,2.0,False
414,34,1,5s,96.0,1.0,Sustainable fashion,1.0,0.0,"I saw pictures of two adults and two children modeling products that were presumably for sale. The products all appear to be yellow which contrasted the white / grey website theming style.

The company motto was something like ""sustainable fashion for all""",-,-,-,6.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,6.0,4.0,False
415,34,2,5s,111.0,1.0,"Eyewear - glasses, contacts etc",1.0,0.0,"The page had 3 main focuses about sunglasses, glasses and contacts as the middle-of-page links. It had a blue and white theming style with a company logo at the top left.

The site was clean and not too busy with features. ",-,-,-,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,False
416,34,3,5s,90.0,1.0,Outdoors wear and gear,1.0,0.0,"It had a blue-ish theming colour and had a big picture of a snow leopard on the screen.

There was a horizontal top bar containing links to various products sections and a largely clean, professional theme",-,-,-,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,False
417,34,4,5s,100.0,1.0,It gives weather forecasts,1.0,1.0,"It had a white and light blue theming with weather reports spanning from Thursday to tuesday.

The page was relatively clean and not too busy - it was largely easy to read and digest.",-,-,-,6.0,4.0,6.0,4.0,6.0,4.0,3.0,5.0,6.0,3.0,False
418,34,5,5s,89.0,1.0,Animal / pet supplies,1.0,0.0,"It had a company logo at the top and various animal food products presented across the page-middle.

The colour scheme was white and brown, I think.",-,-,-,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,False
419,34,6,5s,125.0,1.0,It appears to provide tech news and information,1.0,0.0,"It had a mainly black and white theming with clean links scattered across the page. The right side had a distinct section, something like ""Most read"", and the site largely contained news about the tech industry.",-,-,-,5.0,5.0,5.0,4.0,6.0,5.0,3.0,5.0,5.0,4.0,False
420,37,1,5s,235.0,1.0,Clothes for men women and children,1.0,0.0,"There was a round logo at the top left, three boxes across the centre, one with a picture of a man, one with a picture of a woman, and one with a picture of a child. The overall effect was of pastel shades",-,-,-,7.0,7.0,6.0,5.0,7.0,6.0,4.0,5.0,6.0,4.0,True
421,37,2,5s,291.0,1.0,"Glasses, contact lenses and sunglasses",1.0,0.0,"Logo in blue, three boxes, with colourful photographs indicating they sell glasses, contact lenses, and sunglasses, The contact lens box had a close-up of someone putting a contact lens in, the sunglasses box showed someone wearing sunglasses, and the glasses box showed some people wearing glasses. ",-,-,-,7.0,7.0,7.0,6.0,6.0,7.0,5.0,7.0,7.0,6.0,False
422,37,3,5s,183.0,1.0,"Bags, running gear, equipment",1.0,0.0,"Logo, big cat of some sort, four squares across the bottom with items.",-,-,-,2.0,6.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,4.0,False
423,37,4,5s,168.0,1.0,Gives weather forcasts,1.0,1.0,"Primarily blue and white, there was a box showing a weather map with symbols for rain across it, a box indicating the day the weather forecast was for, an orange box saying where will it rain.",-,-,-,6.0,4.0,7.0,4.0,7.0,4.0,4.0,7.0,7.0,4.0,False
424,37,5,5s,220.0,1.0,Petfood?,0.5,0.0,"Red logo, pictures of what seemed to be pet food, big red circle with 60 minutes written in it.",-,-,-,2.0,2.0,6.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,False
425,37,6,5s,185.0,1.0,no idea,0.0,0.0,"There were lots of boxes with photos, one with a woman looking shocked with her mouth open, ariels, buildings ",-,-,-,1.0,1.0,2.0,4.0,7.0,4.0,2.0,4.0,2.0,2.0,False
426,39,1,5s,166.0,0.0,Clothes ,1.0,0.0,"Man, Woman, Boy Girl In yellow and neutral clothes, all sustainable ",-,-,-,6.0,5.0,6.0,5.0,5.0,4.0,3.0,6.0,7.0,5.0,False
427,39,2,5s,152.0,1.0,glasses,1.0,1.0,"very colourful, bright sunny skies mum with children wearing sunglasses",-,-,-,6.0,6.0,7.0,6.0,5.0,6.0,5.0,7.0,6.0,6.0,False
428,39,3,5s,140.0,1.0,sports clothing foot ware ,1.0,1.0,"very clear, wild cat on with male and female hikers on ",-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,False
429,39,4,5s,167.0,1.0,weather page,1.0,1.0,"weather for the up and coming days, bright, blues white clouds",-,-,-,5.0,6.0,7.0,5.0,6.0,5.0,5.0,7.0,6.0,5.0,False
430,39,5,5s,187.0,1.0,Animal feed,0.5,0.0,"Lots of different products and lots of writing, colourful and animals",-,-,-,2.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,False
431,39,6,5s,203.0,1.0,industry news,0.5,0.0,"Very VERY busy, lots of writing did not know where to look or focus on",-,-,-,1.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,1.0,3.0,False
432,40,1,5s,206.0,1.0,Substainable clothing for the whole family,1.0,0.0,"I saw various models from children to men and women of differing age groups (but to me they felt more on the younger side.) I saw various clothes being worn and various colours. All the models seemed upbeat and the clothes felt cheerful and current with bright, primary colours.",-,-,-,7.0,5.0,6.0,5.0,7.0,5.0,2.0,3.0,7.0,2.0,False
433,40,2,5s,200.0,1.0,"Sunglasses, reading glasses, contact lenses",1.0,0.0,"It was a very beach orientated scene from what I can remember. Bright, positive everyone smiling. Their was sand and water. Adults and children. Some wearing glasses some sunglasses. People seemed to be wearing bright colours/ and one of the adults a sports type shirt. All felt cheerful and positve. The general feel of the beach background was nice also more in feel it projected than the image as such.",-,-,-,7.0,6.0,7.0,6.0,7.0,6.0,5.0,6.0,7.0,5.0,False
434,40,3,5s,204.0,0.0,From what I could gather sports apparell. I wouldn't have been sure but I saw the word clothing and running.,1.0,0.0,"I remember a lovely picture of a snow leopard which seemed to dominate the main part of the webpage with images and text around it. Then there seemed to be a horizontal line of pictures at the bottom. These seemed to be very nature based and the who feel of the site felt very nature based. It seemed to have scenic picture of contrasting colours (forests, water etc) but I could be wrong. The whole feel felt very ""outdoorsy""",-,-,-,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,False
435,40,4,5s,204.0,1.0,"I believe the website provides detailed global weather forcasts and breakdowns of such (temperatures, rain, fog etc.)",1.0,0.0,It was mainly graphics as opposed to real world based images. It was very blue in terms of colour pallete with touches of gold. It had a lot of text but this was well dispersed with the graphics and felt needed to compliment the graphics. There was a lot of use of practical icons to represent weather umbrellas and clouds etc. It felt very detailed.,-,-,-,3.0,5.0,7.0,5.0,7.0,6.0,5.0,6.0,5.0,5.0,True
436,40,5,5s,320.0,1.0,I am not particularly sure but I think it was pet food for animals. It didn't feel overly clear but I got the impression of fun packaged food for differing pet types. It felts to be a site that was (in a good way) based on style as much as product. It was interesting and I wanted to find out more.,1.0,1.0,"I felt it had lots of picture of cardboard type boxed, well designed of white and gold with black pawprints. It felt like it represented a lot of different animals but that it was a fun product for pets. It felt to be a site aimed at children it felt busy but fun and well organised. I struggle to remember specifics from a short view and have to go more by general impressions.",-,-,-,3.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,False
437,40,6,5s,267.0,1.0,"I think it was an information website providing stories, reviews, opinion peices and general information about and based around the world of tech",1.0,1.0,It felt to be made up of a lot of text and was very busy which I'm less keen on. Convuluted is a word I'm thinking of here. There didn't feel to be a lot of white space or seperation. There were pictures (photos of real world items and places as opposed to graphics. There felt to be a randomness and jumble with paragraphs and lists on the same page.,-,-,-,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,False
438,41,1,5s,109.0,1.0,It sells men's women's and children's clothing.,1.0,0.0,"It was simple and attractive with three main pictures and muted colours. The pictures were of a man, woman and child in the company's clothing.",-,-,-,6.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,6.0,False
439,41,2,5s,130.0,1.0,It sells eyewear products - I saw glasses and sunglasses.,1.0,0.0,"Blue and white, bright images, not too much text, text about being Summer-ready. A picture of a smiling woman wearing sunglasses.",-,-,-,5.0,4.0,5.0,4.0,6.0,4.0,3.0,4.0,5.0,3.0,False
440,41,3,5s,100.0,1.0,I think it sells outdoor gear.,1.0,0.0,I remember a picture of a leopard and one of some people hiking up a hill. I think the colours were mainly blue and white. There were more pictures towards to bottom - maybe including a backpack.,-,-,-,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,False
441,41,4,5s,91.0,1.0,It provides weather forecasts,1.0,0.0,A typical weather forecast website with a close-up weather map at the top of the page and a weekly forecast with smaller images towards the bottom. I think there were alerts/updates on the right of the page.,-,-,-,3.0,4.0,5.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,False
442,41,5,5s,83.0,1.0,It sells pet-related products.,1.0,1.0,It looked quite garish - yellow was a standout colour. I saw links to different animal categories across the top.,-,-,-,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,False
443,41,6,5s,95.0,1.0,Maybe tech related news?,1.0,0.0,"It was in columns with a lots of small, black text and a few pictures.",-,-,-,1.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,False
444,42,1,5s,159.0,1.0,Sustainable Fashion,1.0,0.0,A website selling sustainable fashion.,-,-,-,4.0,4.0,4.0,4.0,7.0,5.0,4.0,4.0,4.0,4.0,False
445,42,2,5s,123.0,1.0,Eye wear,1.0,1.0,A website selling eyewear for the entire family,-,-,-,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False
446,42,3,5s,129.0,1.0,Outdoor Apparel,1.0,0.0,A website selling outdoor clothing,-,-,-,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,False
447,42,4,5s,156.0,1.0,Weather information,1.0,0.0,A website detailing the daily weather,-,-,-,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,False
448,42,5,5s,166.0,1.0,Animal feeds,0.5,0.5,Selling animal feeds,-,-,-,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False
449,42,6,5s,138.0,1.0,Alternative power,0.0,1.0,A website promoting alternative power,-,-,-,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,False
450,43,1,5s,345.0,1.0,"sustainable clothing for men, women and children",1.0,0.0,"the company logo was on the top left. The message on the wesbite is SUSTAINABLE FASHION FOR EVERYONE with a girl wearing a yellow t-shirt. Underneath there is are pictures of a man, woman and kid each with their respective product such as Men's product. ",-,-,-,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,False
451,43,2,5s,134.0,1.0,not very clear but maybe summer and holiday items?,0.0,1.0,"the main image had 2 kids and 2 adults with the question, Ready for vacation on the right hand side. Underneath the main image there was an option for sport glasses, sunglasses and contact lenses. ",-,-,-,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,False
452,43,3,5s,224.0,1.0,sport equipment specifically for outdoor sports such as hiking and winter sports,1.0,1.0,"the main image was of a mountain lion and runners going up a mountain with the message ""NEW COLLECTION 2020"" on the right hand side. Underneath this promotion there were categories such as clothes, footwear, and running. ",-,-,-,7.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,False
453,43,4,5s,281.0,1.0,Provides information on the weather in Prague. The main image had the forecast for the day and on the right hand there was the forecast for the day . ,1.0,1.0,the top of the page had a search bar. the main image was a picture of the weather currently in prague with the date above it and the forecast for the rest of the week below the image. there was weather articles on the right hand side and the first article was about icebergs disappearing. ,-,-,-,5.0,4.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,False
454,43,5,5s,225.0,1.0,"pet items such as toys, food and sand",1.0,1.0,"the mega zoo logo is on the top left. underneath this there is a large yellow and black banner that said ""pick up at our branch office or online"" there were items underneath such as a cat water fountain  and a water pump",-,-,-,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,False
455,43,6,5s,302.0,1.0,"news about energy, living costs, governments, sports",0.5,1.0,"At the top of the page there were different categories to choose from such as mobile mania, security, reviews, video and transport of the future. on the right hand side there was the most read news articles and on the left there was the daily updates? The middle has the new articles",-,-,-,4.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,False
456,44,1,5s,130.0,1.0,"a clothing website for men ,woman and children",1.0,0.0,"website with with a man,woman and child wearing clothing for sale",-,-,-,7.0,7.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,5.0,False
457,44,2,5s,108.0,1.0,glasses and contacts,1.0,0.0,saw ads for glasses and contacts with a woman wearing glasses,-,-,-,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,False
458,44,3,5s,184.0,1.0,its selling outdoor wear,1.0,0.0,"two mens running up a hill, and a big lion. also ads for footwear and out door clothing",-,-,-,6.0,7.0,6.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,False
459,44,4,5s,129.0,1.0,just looks like a weather page,1.0,0.0,a weather page showing a few days of rain,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False
460,44,5,5s,157.0,1.0,pet items,1.0,0.0,it had different items on sale,-,-,-,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,False
461,44,6,5s,238.0,1.0,not sure,0.0,0.0,"it was confusing to see what it was selling , obviously to do with tech but the writing was very small and there was alot crammed in",-,-,-,1.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,False
462,45,1,5s,46.0,1.0,clothing,1.0,1.0,cute clothing ,-,-,-,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,False
